wweia_food_category,wweia_food_category_description,matched_wweia_food_category_from_api,fdc_id,food_code,main_food_description,main_food_description_zh,data_type,additional_food_description,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Total Sugars (g),"Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (µg)",Retinol (µg),"Vitamin A, RAE (µg)","Carotene, beta (µg)","Carotene, alpha (µg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (D2 + D3) (µg),"Cryptoxanthin, beta (µg)",Lycopene (µg),Lutein + zeaxanthin (µg),"Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),"Folate, total (µg)",Vitamin B-12 (µg),"Choline, total (mg)",Vitamin K (phylloquinone) (µg),Folic acid (µg),"Folate, food (µg)","Folate, DFE (µg)","Vitamin E, added (mg)","Vitamin B-12, added (µg)",Cholesterol (mg),"Fatty acids, total saturated (g)",SFA 4:0 (g),SFA 6:0 (g),SFA 8:0 (g),SFA 10:0 (g),SFA 12:0 (g),SFA 14:0 (g),SFA 16:0 (g),SFA 18:0 (g),MUFA 18:1 (g),PUFA 18:2 (g),PUFA 18:3 (g),PUFA 20:4 (g),PUFA 22:6 n-3 (DHA) (g),MUFA 16:1 (g),PUFA 18:4 (g),MUFA 20:1 (g),PUFA 20:5 n-3 (EPA) (g),MUFA 22:1 (g),PUFA 22:5 n-3 (DPA) (g),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)"
1604,Cottage/ricotta cheese,Cottage/ricotta cheese,2705780,14610250,"Cheese, cottage cheese, with gelatin dessert and vegetables",奶酪，农家奶酪，含 明胶甜点 甜点 和蔬菜,Survey (FNDDS),Jell-O,8.03,2.8,7.11,85.0,0.0,81.0,0.0,0.0,5.37,0.2,61.0,0.02,7.0,109.0,103.0,254.0,0.31,0.009,6.7,24.0,43.0,193.0,77.0,0.09,0.1,0.0,0.0,23.0,3.8,0.038,0.116,0.152,0.045,11.0,0.44,12.9,2.3,0.0,11.0,11.0,0.0,0.0,12.0,1.72,0.072,0.016,0.015,0.042,0.09,0.279,0.814,0.253,0.472,0.07,0.011,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.605,0.087
1604,Cottage/ricotta cheese,Cottage/ricotta cheese,2705759,14207010,"Cheese, cottage, lowfat, lactose reduced",奶酪，cottage，lowfat，lactose 减少,Survey (FNDDS),Lactaid,11.0,2.3,4.31,82.0,0.0,81.1,0.0,0.0,4.1,0.0,103.0,0.13,9.0,148.0,120.0,321.0,0.61,0.03,14.6,69.0,69.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.234,0.09,0.057,10.0,0.42,16.3,0.0,0.0,10.0,10.0,0.0,0.0,12.0,1.26,0.04,0.035,0.026,0.061,0.062,0.201,0.568,0.228,0.47,0.071,0.007,0.003,0.0,0.029,0.0,0.003,0.001,0.0,0.001,0.469,0.072
1604,Cottage/ricotta cheese,Cottage/ricotta cheese,2705758,14206010,"Cheese, cottage, lowfat, low sodium",奶酪，cottage，lowfat，low sodium,Survey (FNDDS),no salt added,12.4,1.0,2.7,72.0,0.0,83.5,0.0,0.0,2.7,0.0,61.0,0.14,5.0,134.0,86.0,13.0,0.38,0.028,8.4,11.0,11.0,3.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.13,0.07,12.0,0.63,17.5,0.1,0.0,12.0,12.0,0.0,0.0,4.0,0.632,0.031,0.007,0.009,0.018,0.016,0.104,0.302,0.115,0.235,0.022,0.009,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.284,0.031
1604,Cottage/ricotta cheese,Cottage/ricotta cheese,2705748,14201010,"Cheese, cottage, creamed, large or small curd",奶酪，cottage，creamed，大份 或 small curd,Survey (FNDDS),regular (4% fat) cottage cheese,11.6,4.22,4.6,103.0,0.0,78.1,0.0,0.0,2.67,0.0,88.0,0.0,9.0,154.0,124.0,350.0,0.45,0.0,9.7,36.0,36.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.052,0.163,0.138,0.047,12.0,0.66,18.4,0.0,0.0,12.0,12.0,0.0,0.0,18.0,2.6,0.109,0.025,0.023,0.064,0.136,0.424,1.23,0.383,0.714,0.097,0.017,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.916,0.123
1604,Cottage/ricotta cheese,Cottage/ricotta cheese,2705755,14203510,Puerto Rican white cheese,Puerto Rican 白 奶酪,Survey (FNDDS),"Queso del pais, Blanco",18.9,23.4,2.96,298.0,0.0,51.4,0.0,0.0,2.32,0.0,602.0,0.0,28.0,390.0,126.0,626.0,2.91,0.0,19.3,152.0,152.0,0.0,0.0,0.37,0.0,0.0,0.0,3.0,0.0,0.042,0.173,0.027,0.076,7.0,1.68,12.5,1.0,0.0,7.0,7.0,0.0,0.0,76.0,14.0,0.486,0.387,0.244,0.569,0.748,2.26,6.64,2.13,5.3,0.595,0.108,0.035,0.003,0.408,0.006,0.038,0.008,0.003,0.015,4.96,1.11
1820,"Yogurt, regular","Yogurt, regular",2705443,11436100,Yogurt tube,酸奶 tube,Survey (FNDDS),Go-gurt;all types;pouch,4.34,1.03,13.7,81.0,0.0,80.0,0.0,0.0,11.4,0.1,156.0,0.1,15.0,122.0,204.0,60.0,0.71,0.019,3.1,9.0,9.0,1.0,0.0,0.03,1.2,0.0,0.0,0.0,1.7,0.04,0.197,0.104,0.045,11.0,0.49,14.2,0.2,0.0,11.0,11.0,0.0,0.0,5.0,0.671,0.031,0.022,0.013,0.03,0.036,0.109,0.283,0.101,0.238,0.021,0.008,0.0,0.0,0.022,0.0,0.002,0.0,0.002,0.0,0.29,0.03
1820,"Yogurt, regular","Yogurt, regular",2705442,11436000,"Yogurt, liquid",酸奶，液体,Survey (FNDDS),all types,3.65,1.07,12.6,74.0,0.0,81.9,0.0,0.0,10.3,0.1,129.0,0.11,12.0,101.0,170.0,53.0,0.62,0.022,2.5,10.0,10.0,1.0,0.0,0.03,1.2,0.0,0.0,0.0,1.5,0.032,0.156,0.082,0.036,9.0,0.39,11.6,0.1,0.0,9.0,9.0,0.0,0.0,4.0,0.689,0.032,0.022,0.014,0.03,0.037,0.112,0.29,0.104,0.244,0.022,0.009,0.0,0.0,0.023,0.0,0.002,0.0,0.002,0.0,0.298,0.03
1820,"Yogurt, regular","Yogurt, regular",2705414,11400000,"Yogurt, NFS",酸奶，未特别说明,Survey (FNDDS),,6.67,2.87,10.2,94.0,0.0,79.4,0.0,0.0,8.05,0.1,136.0,0.07,13.0,126.0,179.0,49.0,0.62,0.018,6.4,25.0,25.0,1.0,0.0,0.03,0.6,0.0,0.0,0.0,1.0,0.048,0.22,0.165,0.044,8.0,0.62,14.8,0.1,0.0,8.0,8.0,0.0,0.0,11.0,1.63,0.02,0.04,0.052,0.151,0.088,0.279,0.722,0.234,0.57,0.066,0.017,0.0,0.002,0.039,0.0,0.019,0.0,0.001,0.0,0.665,0.254
1820,"Yogurt, regular","Yogurt, regular",2705450,11446000,"Yogurt parfait, with fruit",酸奶 parfait，含水果,Survey (FNDDS),with granola,5.25,2.18,16.1,104.0,0.0,75.7,0.0,0.0,10.4,1.3,86.0,0.43,21.0,109.0,170.0,44.0,0.66,0.052,5.5,6.0,7.0,5.0,0.0,0.38,0.6,0.0,0.0,24.0,13.5,0.057,0.154,0.3,0.05,9.0,0.33,12.7,2.8,0.0,9.0,9.0,0.0,0.0,4.0,0.608,0.022,0.015,0.01,0.022,0.025,0.077,0.303,0.099,0.84,0.342,0.064,0.0,0.0,0.019,0.0,0.012,0.0,0.0,0.0,0.885,0.407
1820,"Yogurt, regular","Yogurt, regular",2705428,11433000,"Yogurt, nonfat milk, fruit",酸奶，脱脂 牛奶，水果,Survey (FNDDS),fat free;0% fat;light,3.64,0.08,7.64,46.0,0.0,87.7,0.0,0.0,7.09,0.0,144.0,0.0,13.0,109.0,181.0,45.0,0.52,0.002,3.1,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.9,0.041,0.202,0.107,0.046,10.0,0.52,13.2,0.2,0.0,10.0,10.0,0.0,0.0,3.0,0.1,0.004,0.003,0.002,0.004,0.005,0.016,0.042,0.015,0.035,0.003,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.043,0.004
1820,"Yogurt, regular","Yogurt, regular",2705420,11411300,"Yogurt, nonfat milk, plain",酸奶，脱脂 牛奶，原味,Survey (FNDDS),fat free;0% fat;light,4.23,0.09,8.08,50.0,0.0,86.6,0.0,0.0,7.68,0.0,167.0,0.0,15.0,127.0,210.0,51.0,0.6,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.9,0.048,0.234,0.124,0.053,12.0,0.61,15.2,0.2,0.0,12.0,12.0,0.0,0.0,3.0,0.116,0.005,0.004,0.002,0.005,0.006,0.019,0.049,0.018,0.041,0.004,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.049,0.005
1820,"Yogurt, regular","Yogurt, regular",2705426,11431000,"Yogurt, whole milk, fruit",酸奶，全脂牛奶，水果,Survey (FNDDS),,3.34,3.86,14.4,106.0,0.0,77.6,0.0,0.0,10.3,0.2,112.0,0.07,10.0,90.0,152.0,41.0,0.38,0.017,2.2,41.0,41.0,0.0,0.0,0.07,1.2,0.0,0.0,0.0,1.7,0.05,0.22,0.121,0.041,8.0,0.32,14.5,0.2,0.0,8.0,8.0,0.0,0.0,12.0,2.0,0.083,0.057,0.036,0.08,0.099,0.329,0.921,0.32,0.66,0.071,0.023,0.0,0.0,0.061,0.0,0.003,0.0,0.002,0.0,0.757,0.079
1820,"Yogurt, regular","Yogurt, regular",2705418,11411100,"Yogurt, whole milk, plain",酸奶，全脂牛奶，原味,Survey (FNDDS),,3.82,4.48,5.57,78.0,0.0,85.3,0.0,0.0,4.09,0.0,127.0,0.0,11.0,101.0,164.0,42.0,0.43,0.003,2.2,48.0,48.0,0.0,0.0,0.06,1.2,0.0,0.0,0.0,0.5,0.055,0.243,0.135,0.045,7.0,0.37,15.2,0.2,0.0,7.0,7.0,0.0,0.0,14.0,2.32,0.096,0.066,0.042,0.093,0.115,0.382,1.07,0.372,0.766,0.082,0.027,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.874,0.092
1820,"Yogurt, regular","Yogurt, regular",2705427,11432000,"Yogurt, low fat milk, fruit",酸奶，低脂 牛奶，水果,Survey (FNDDS),99% fat free;1% fat;2% fat,4.57,1.34,15.7,93.0,0.0,77.4,0.0,0.0,12.8,0.2,160.0,0.14,15.0,126.0,212.0,65.0,0.77,0.025,3.1,12.0,12.0,2.0,0.0,0.04,1.2,0.0,0.0,0.0,1.9,0.04,0.195,0.103,0.045,11.0,0.48,14.5,0.2,0.0,11.0,11.0,0.0,0.0,5.0,0.861,0.04,0.028,0.017,0.038,0.046,0.14,0.363,0.13,0.305,0.027,0.011,0.0,0.0,0.029,0.0,0.003,0.0,0.002,0.0,0.372,0.038
1820,"Yogurt, regular","Yogurt, regular",2705419,11411200,"Yogurt, low fat milk, plain",酸奶，低脂 牛奶，原味,Survey (FNDDS),99% fat free;2% fat;1% fat,5.25,1.55,7.04,63.0,0.0,85.1,0.0,0.0,7.04,0.0,183.0,0.08,17.0,144.0,234.0,70.0,0.89,0.013,3.3,14.0,14.0,2.0,0.0,0.03,1.2,0.0,0.0,0.0,0.8,0.044,0.214,0.114,0.049,11.0,0.56,15.2,0.2,0.0,11.0,11.0,0.0,0.0,6.0,1.0,0.046,0.032,0.02,0.044,0.053,0.163,0.422,0.151,0.354,0.031,0.013,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.426,0.044
1820,"Yogurt, regular","Yogurt, regular",2705416,11410000,"Yogurt, NS as to type of milk or flavor",酸奶，未说明 类型 的 牛奶 或 flavor,Survey (FNDDS),,4.57,1.34,15.7,93.0,0.0,77.4,0.0,0.0,12.8,0.2,160.0,0.14,15.0,126.0,212.0,65.0,0.77,0.025,3.1,12.0,12.0,2.0,0.0,0.04,1.2,0.0,0.0,0.0,1.9,0.04,0.195,0.103,0.045,11.0,0.48,14.5,0.2,0.0,11.0,11.0,0.0,0.0,5.0,0.861,0.04,0.028,0.017,0.038,0.046,0.14,0.363,0.13,0.305,0.027,0.011,0.0,0.0,0.029,0.0,0.003,0.0,0.002,0.0,0.372,0.038
1820,"Yogurt, regular","Yogurt, regular",2705425,11430000,"Yogurt, NS as to type of milk, fruit",酸奶，未说明 类型 的 牛奶，水果,Survey (FNDDS),,4.57,1.34,15.7,93.0,0.0,77.4,0.0,0.0,12.8,0.2,160.0,0.14,15.0,126.0,212.0,65.0,0.77,0.025,3.1,12.0,12.0,2.0,0.0,0.04,1.2,0.0,0.0,0.0,1.9,0.04,0.195,0.103,0.045,11.0,0.48,14.5,0.2,0.0,11.0,11.0,0.0,0.0,5.0,0.861,0.04,0.028,0.017,0.038,0.046,0.14,0.363,0.13,0.305,0.027,0.011,0.0,0.0,0.029,0.0,0.003,0.0,0.002,0.0,0.372,0.038
1820,"Yogurt, regular","Yogurt, regular",2705417,11411010,"Yogurt, NS as to type of milk, plain",酸奶，未说明 类型 的 牛奶，原味,Survey (FNDDS),,5.25,1.55,7.04,63.0,0.0,85.1,0.0,0.0,7.04,0.0,183.0,0.08,17.0,144.0,234.0,70.0,0.89,0.013,3.3,14.0,14.0,2.0,0.0,0.03,1.2,0.0,0.0,0.0,0.8,0.044,0.214,0.114,0.049,11.0,0.56,15.2,0.2,0.0,11.0,11.0,0.0,0.0,6.0,1.0,0.046,0.032,0.02,0.044,0.053,0.163,0.422,0.151,0.354,0.031,0.013,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.426,0.044
1820,"Yogurt, regular","Yogurt, regular",2705436,11434300,"Yogurt, nonfat milk, flavors other than fruit",酸奶，脱脂 牛奶，口味 其他 比 水果,Survey (FNDDS),fat free;light;0% fat,3.64,0.08,7.94,47.0,0.0,87.4,0.0,0.0,7.6,0.0,144.0,0.0,13.0,109.0,181.0,44.0,0.52,0.001,3.1,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.8,0.041,0.201,0.107,0.046,10.0,0.52,13.1,0.2,0.0,10.0,10.0,0.0,0.0,3.0,0.1,0.004,0.003,0.002,0.004,0.005,0.016,0.042,0.015,0.035,0.003,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.042,0.004
1820,"Yogurt, regular","Yogurt, regular",2705434,11434100,"Yogurt, whole milk, flavors other than fruit",酸奶，全脂牛奶，口味 其他 比 水果,Survey (FNDDS),,3.28,3.88,11.8,95.0,0.0,80.3,0.0,0.0,10.5,0.0,109.0,0.0,10.0,87.0,141.0,36.0,0.37,0.004,1.9,41.0,41.0,0.0,0.0,0.05,1.2,0.0,0.0,0.0,0.4,0.047,0.21,0.116,0.039,6.0,0.32,13.1,0.2,0.0,6.0,6.0,0.0,0.0,12.0,2.0,0.083,0.057,0.036,0.08,0.099,0.329,0.92,0.32,0.659,0.071,0.023,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.752,0.079
1820,"Yogurt, regular","Yogurt, regular",2705435,11434200,"Yogurt, low fat milk, flavors other than fruit",酸奶，低脂 牛奶，口味 其他 比 水果,Survey (FNDDS),2% fat;99% fat free;1% fat,4.51,1.36,13.0,82.0,0.0,80.1,0.0,0.0,13.0,0.0,158.0,0.07,15.0,124.0,201.0,61.0,0.77,0.012,2.9,12.0,12.0,2.0,0.0,0.03,1.2,0.0,0.0,0.0,0.7,0.038,0.185,0.098,0.042,9.0,0.48,13.1,0.2,0.0,9.0,9.0,0.0,0.0,5.0,0.86,0.04,0.028,0.017,0.038,0.046,0.14,0.363,0.13,0.304,0.027,0.011,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.366,0.038
1820,"Yogurt, regular","Yogurt, regular",2705433,11434090,"Yogurt, NS as to type of milk, flavors other than fruit",酸奶，未说明 类型 的 牛奶，口味 其他 比 水果,Survey (FNDDS),,4.51,1.36,13.0,82.0,0.0,80.1,0.0,0.0,13.0,0.0,158.0,0.07,15.0,124.0,201.0,61.0,0.77,0.012,2.9,12.0,12.0,2.0,0.0,0.03,1.2,0.0,0.0,0.0,0.7,0.038,0.185,0.098,0.042,9.0,0.48,13.1,0.2,0.0,9.0,9.0,0.0,0.0,5.0,0.86,0.04,0.028,0.017,0.038,0.046,0.14,0.363,0.13,0.304,0.027,0.011,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.366,0.038
1822,"Yogurt, Greek","Yogurt, Greek",2705441,11435100,"Yogurt, Greek, with oats",酸奶，希腊式，含 燕麦,Survey (FNDDS),all types;with granola,9.22,3.67,20.0,149.0,0.0,66.2,0.0,0.0,10.7,1.5,89.0,0.66,29.0,155.0,161.0,58.0,0.89,0.078,10.8,7.0,7.0,2.0,0.0,0.54,0.7,0.0,0.0,24.0,0.0,0.077,0.233,0.34,0.061,10.0,0.49,16.7,1.2,0.0,10.0,10.0,0.0,0.0,6.0,0.838,0.026,0.017,0.012,0.029,0.029,0.092,0.445,0.146,1.55,0.658,0.115,0.0,0.0,0.026,0.0,0.024,0.0,0.0,0.0,1.61,0.775
1822,"Yogurt, Greek","Yogurt, Greek",2705432,11434020,"Yogurt, Greek, nonfat milk, fruit",酸奶，希腊式，脱脂 牛奶，水果,Survey (FNDDS),light;0% fat;fat free,9.21,0.34,10.8,83.0,0.0,79.0,0.0,0.0,8.24,0.1,101.0,0.12,10.0,123.0,134.0,36.0,0.48,0.026,9.0,1.0,1.0,0.0,0.0,0.02,0.9,0.0,0.0,0.0,1.0,0.021,0.258,0.192,0.059,7.0,0.62,14.6,0.0,0.0,7.0,7.0,0.0,0.0,4.0,0.097,0.0,0.002,0.004,0.011,0.005,0.012,0.04,0.018,0.04,0.009,0.001,0.0,0.0,0.002,0.0,0.004,0.0,0.002,0.0,0.042,0.01
1822,"Yogurt, Greek","Yogurt, Greek",2705424,11411420,"Yogurt, Greek, nonfat milk, plain",酸奶，希腊式，脱脂 牛奶，原味,Survey (FNDDS),fat free;0% fat;light,10.3,0.37,3.64,59.0,0.0,85.0,0.0,0.0,3.27,0.0,111.0,0.07,11.0,136.0,141.0,36.0,0.53,0.017,9.9,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.022,0.281,0.211,0.064,7.0,0.7,15.1,0.0,0.0,7.0,7.0,0.0,0.0,5.0,0.108,0.0,0.002,0.004,0.012,0.006,0.014,0.045,0.02,0.044,0.01,0.001,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.043,0.011
1822,"Yogurt, Greek","Yogurt, Greek",2705430,11434000,"Yogurt, Greek, whole milk, fruit",酸奶，希腊式，全脂牛奶，水果,Survey (FNDDS),,7.85,3.91,11.8,114.0,0.0,75.7,0.0,0.0,8.23,0.1,101.0,0.05,10.0,114.0,139.0,34.0,0.42,0.02,8.9,34.0,34.0,0.0,0.0,0.02,0.9,0.0,0.0,0.0,1.0,0.051,0.225,0.206,0.041,6.0,0.67,14.6,0.0,0.0,6.0,6.0,0.0,0.0,15.0,2.13,0.0,0.045,0.077,0.235,0.116,0.372,0.962,0.301,0.745,0.094,0.02,0.0,0.004,0.044,0.0,0.032,0.0,0.002,0.0,0.857,0.417
1822,"Yogurt, Greek","Yogurt, Greek",2705422,11411400,"Yogurt, Greek, whole milk, plain",酸奶，希腊式，全脂牛奶，原味,Survey (FNDDS),,8.78,4.39,4.75,94.0,0.0,81.3,0.0,0.0,3.25,0.0,111.0,0.0,11.0,126.0,147.0,34.0,0.47,0.01,9.7,38.0,38.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.055,0.244,0.227,0.044,5.0,0.75,15.1,0.0,0.0,5.0,5.0,0.0,0.0,17.0,2.39,0.0,0.051,0.086,0.264,0.13,0.418,1.08,0.338,0.836,0.106,0.023,0.0,0.004,0.049,0.0,0.034,0.0,0.0,0.0,0.958,0.469
1822,"Yogurt, Greek","Yogurt, Greek",2705431,11434010,"Yogurt, Greek, low fat milk, fruit",酸奶，希腊式，低脂 牛奶，水果,Survey (FNDDS),99% fat free;1% fat;2% fat,9.11,1.33,10.8,91.0,0.0,78.2,0.0,0.0,8.21,0.1,100.0,0.12,10.0,122.0,133.0,35.0,0.47,0.026,8.9,9.0,9.0,2.0,0.0,0.05,0.9,0.0,0.0,0.0,1.0,0.021,0.256,0.19,0.059,7.0,0.62,14.6,0.1,0.0,7.0,7.0,0.0,0.0,7.0,0.715,0.032,0.021,0.015,0.036,0.033,0.112,0.302,0.138,0.29,0.031,0.015,0.0,0.0,0.024,0.0,0.004,0.0,0.002,0.0,0.329,0.047
1822,"Yogurt, Greek","Yogurt, Greek",2705423,11411410,"Yogurt, Greek, low fat milk, plain",酸奶，希腊式，低脂 牛奶，原味,Survey (FNDDS),2% fat;99% fat free;1% fat,10.2,1.36,3.6,67.0,0.0,84.2,0.0,0.0,3.24,0.0,110.0,0.07,11.0,135.0,140.0,36.0,0.52,0.017,9.8,9.0,9.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.022,0.278,0.209,0.063,7.0,0.69,15.2,0.1,0.0,7.0,7.0,0.0,0.0,8.0,0.726,0.032,0.021,0.015,0.037,0.034,0.114,0.306,0.14,0.294,0.032,0.015,0.0,0.0,0.024,0.0,0.002,0.0,0.0,0.0,0.33,0.048
1822,"Yogurt, Greek","Yogurt, Greek",2705415,11400010,"Yogurt, Greek, NS as to type of milk or flavor",酸奶，希腊式，未说明 类型 的 牛奶 或 flavor,Survey (FNDDS),,9.11,1.33,10.8,91.0,0.0,78.2,0.0,0.0,8.21,0.1,100.0,0.12,10.0,122.0,133.0,35.0,0.47,0.026,8.9,9.0,9.0,2.0,0.0,0.05,0.9,0.0,0.0,0.0,1.0,0.021,0.256,0.19,0.059,7.0,0.62,14.6,0.1,0.0,7.0,7.0,0.0,0.0,7.0,0.715,0.032,0.021,0.015,0.036,0.033,0.112,0.302,0.138,0.29,0.031,0.015,0.0,0.0,0.024,0.0,0.004,0.0,0.002,0.0,0.329,0.047
1822,"Yogurt, Greek","Yogurt, Greek",2705429,11433990,"Yogurt, Greek, NS as to type of milk, fruit",酸奶，希腊式，未说明 类型 的 牛奶，水果,Survey (FNDDS),,9.11,1.33,10.8,91.0,0.0,78.2,0.0,0.0,8.21,0.1,100.0,0.12,10.0,122.0,133.0,35.0,0.47,0.026,8.9,9.0,9.0,2.0,0.0,0.05,0.9,0.0,0.0,0.0,1.0,0.021,0.256,0.19,0.059,7.0,0.62,14.6,0.1,0.0,7.0,7.0,0.0,0.0,7.0,0.715,0.032,0.021,0.015,0.036,0.033,0.112,0.302,0.138,0.29,0.031,0.015,0.0,0.0,0.024,0.0,0.004,0.0,0.002,0.0,0.329,0.047
1822,"Yogurt, Greek","Yogurt, Greek",2705421,11411390,"Yogurt, Greek, NS as to type of milk, plain",酸奶，希腊式，未说明 类型 的 牛奶，原味,Survey (FNDDS),,10.2,1.36,3.6,67.0,0.0,84.2,0.0,0.0,3.24,0.0,110.0,0.07,11.0,135.0,140.0,36.0,0.52,0.017,9.8,9.0,9.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.022,0.278,0.209,0.063,7.0,0.69,15.2,0.1,0.0,7.0,7.0,0.0,0.0,8.0,0.726,0.032,0.021,0.015,0.037,0.034,0.114,0.306,0.14,0.294,0.032,0.015,0.0,0.0,0.024,0.0,0.002,0.0,0.0,0.0,0.33,0.048
1822,"Yogurt, Greek","Yogurt, Greek",2705440,11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",酸奶，希腊式，脱脂 牛奶，口味 其他 比 水果,Survey (FNDDS),light;0% fat;fat free,9.17,0.34,8.22,73.0,0.0,81.6,0.0,0.0,7.9,0.0,99.0,0.06,10.0,121.0,126.0,32.0,0.47,0.016,8.8,1.0,1.0,0.0,0.0,0.01,0.9,0.0,0.0,0.0,0.0,0.02,0.251,0.188,0.057,6.0,0.62,13.4,0.0,0.0,6.0,6.0,0.0,0.0,4.0,0.096,0.0,0.002,0.004,0.011,0.005,0.012,0.04,0.018,0.039,0.009,0.001,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.038,0.01
1822,"Yogurt, Greek","Yogurt, Greek",2705438,11435010,"Yogurt, Greek, whole milk, flavors other than fruit",酸奶，希腊式，全脂牛奶，口味 其他 比 水果,Survey (FNDDS),,7.81,3.92,9.21,104.0,0.0,78.4,0.0,0.0,7.88,0.0,99.0,0.0,10.0,112.0,131.0,31.0,0.42,0.01,8.7,34.0,34.0,0.0,0.0,0.01,0.9,0.0,0.0,0.0,0.0,0.049,0.218,0.202,0.039,4.0,0.67,13.4,0.0,0.0,4.0,4.0,0.0,0.0,15.0,2.13,0.0,0.045,0.077,0.235,0.116,0.372,0.961,0.301,0.744,0.094,0.02,0.0,0.004,0.044,0.0,0.03,0.0,0.0,0.0,0.853,0.417
1822,"Yogurt, Greek","Yogurt, Greek",2705439,11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",酸奶，希腊式，低脂 牛奶，口味 其他 比 水果,Survey (FNDDS),99% fat free;light;1% fat;2% fat,9.07,1.34,8.18,81.0,0.0,80.8,0.0,0.0,7.87,0.0,98.0,0.06,10.0,120.0,124.0,32.0,0.47,0.016,8.7,9.0,9.0,2.0,0.0,0.04,0.9,0.0,0.0,0.0,0.0,0.019,0.248,0.186,0.056,6.0,0.62,13.5,0.1,0.0,6.0,6.0,0.0,0.0,7.0,0.714,0.032,0.021,0.015,0.036,0.033,0.112,0.301,0.138,0.289,0.031,0.015,0.0,0.0,0.024,0.0,0.002,0.0,0.0,0.0,0.325,0.047
1822,"Yogurt, Greek","Yogurt, Greek",2705437,11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",酸奶，希腊式，未说明 类型 的 牛奶，口味 其他 比 水果,Survey (FNDDS),,9.07,1.34,8.18,81.0,0.0,80.8,0.0,0.0,7.87,0.0,98.0,0.06,10.0,120.0,124.0,32.0,0.47,0.016,8.7,9.0,9.0,2.0,0.0,0.04,0.9,0.0,0.0,0.0,0.0,0.019,0.248,0.186,0.056,6.0,0.62,13.5,0.1,0.0,6.0,6.0,0.0,0.0,7.0,0.714,0.032,0.021,0.015,0.036,0.033,0.112,0.301,0.138,0.289,0.031,0.015,0.0,0.0,0.024,0.0,0.002,0.0,0.0,0.0,0.325,0.047
2002,"Beef, excludes ground","Beef, excludes ground",2705851,21417100,"Beef, brisket",牛肉，brisket,Survey (FNDDS),,29.4,12.0,0.0,231.0,0.0,56.0,0.0,0.0,0.0,0.0,10.0,2.74,22.0,227.0,285.0,377.0,7.0,0.115,27.2,1.0,1.0,0.0,0.0,0.14,0.2,0.0,0.0,0.0,0.0,0.071,0.222,3.7,0.354,8.0,2.57,105.0,1.7,0.0,8.0,8.0,0.0,0.0,94.0,4.62,0.0,0.0,0.0,0.017,0.013,0.368,2.8,1.38,4.99,0.352,0.071,0.045,0.001,0.522,0.0,0.017,0.004,0.0,0.01,5.56,0.47
